id	label	task_4_preds	NOT-NONE-NONE_probs	HOF-HATE-TIN_probs	HOF-HATE-UNT_probs	HOF-OFFN-TIN_probs	HOF-OFFN-UNT_probs	HOF-PRFN-TIN_probs	HOF-PRFN-UNT_probs
0	NOT-NONE-NONE	NOT-NONE-NONE	0.99721533	0.00047914695	0.00024911427	0.0004193093	0.0002890614	0.0010751776	0.0002727375
1	NOT-NONE-NONE	NOT-NONE-NONE	0.9966235	0.00089699356	0.00016400646	0.0006377231	0.0001729152	0.0013089178	0.00019622751
2	NOT-NONE-NONE	NOT-NONE-NONE	0.99765146	0.00073241594	0.00015342831	0.00045298363	0.0001737127	0.000639671	0.00019641698
3	NOT-NONE-NONE	NOT-NONE-NONE	0.99693245	0.0013126755	0.00014827208	0.00067014224	0.00017350823	0.0005504696	0.00021246228
4	NOT-NONE-NONE	NOT-NONE-NONE	0.9965508	0.0014520726	0.00019652753	0.00064085313	0.0002639976	0.0005761702	0.0003196672
5	NOT-NONE-NONE	NOT-NONE-NONE	0.993302	0.002769753	0.00013840447	0.0021820322	0.00015520299	0.001294759	0.00015789985
6	NOT-NONE-NONE	NOT-NONE-NONE	0.99725056	0.0010803435	0.00014997409	0.00049860193	0.00018427927	0.0006151967	0.0002210394
7	NOT-NONE-NONE	NOT-NONE-NONE	0.99467885	0.0024617633	0.00035265685	0.0009869174	0.0004058951	0.0006325304	0.00048124278
8	NOT-NONE-NONE	NOT-NONE-NONE	0.9975801	0.00085601234	0.0001402439	0.00043577055	0.00018788948	0.00058977015	0.00021014387
9	NOT-NONE-NONE	NOT-NONE-NONE	0.9970841	0.0011943621	0.00019114668	0.00053543266	0.00019973665	0.00054330827	0.00025215102
10	NOT-NONE-NONE	NOT-NONE-NONE	0.99736416	0.00084369484	0.00018433764	0.00038284154	0.00027011227	0.00068013964	0.0002747021
11	NOT-NONE-NONE	NOT-NONE-NONE	0.99669576	0.0014193062	0.0002147235	0.0004923261	0.00029659804	0.00056131167	0.0003198114
12	NOT-NONE-NONE	NOT-NONE-NONE	0.9957557	0.0016775435	0.0001309464	0.0011308284	0.00013348185	0.0010317836	0.00013968369
13	NOT-NONE-NONE	NOT-NONE-NONE	0.9840285	0.010043625	0.0002974047	0.0036712678	0.0003645728	0.0011863458	0.0004083676
14	NOT-NONE-NONE	NOT-NONE-NONE	0.99755347	0.0005050372	0.00018055135	0.0004092284	0.00020069306	0.0009447596	0.00020602864
15	NOT-NONE-NONE	NOT-NONE-NONE	0.9940336	0.0031859786	0.00019518941	0.0013721109	0.0002589707	0.0006306535	0.00032382822
16	NOT-NONE-NONE	NOT-NONE-NONE	0.975274	0.017079756	0.00034918042	0.00502455	0.0004306491	0.0013628679	0.00047888063
17	NOT-NONE-NONE	NOT-NONE-NONE	0.9973618	0.0008929948	0.00016180983	0.0004603293	0.0002136819	0.0006852747	0.00022387071
18	NOT-NONE-NONE	NOT-NONE-NONE	0.9950551	0.0026877543	0.00018229187	0.00083927106	0.00029803647	0.00057415717	0.0003632055
19	NOT-NONE-NONE	NOT-NONE-NONE	0.99759865	0.00068190525	0.00017955987	0.00041973358	0.00023675019	0.00062322745	0.0002601142
20	NOT-NONE-NONE	NOT-NONE-NONE	0.99685067	0.0013869107	0.00014041466	0.00063532224	0.00017777758	0.00062011695	0.00018899291
21	NOT-NONE-NONE	NOT-NONE-NONE	0.98741555	0.007305816	0.0002624933	0.0033711172	0.00028599333	0.0010181882	0.0003410035
22	NOT-NONE-NONE	NOT-NONE-NONE	0.9943057	0.0026806737	0.00020625196	0.0015778026	0.00019228554	0.0007829767	0.00025462353
23	NOT-NONE-NONE	NOT-NONE-NONE	0.99597883	0.002017436	0.00017233817	0.00081711775	0.00024514573	0.0004897307	0.00027934005
24	NOT-NONE-NONE	NOT-NONE-NONE	0.99745834	0.000942735	0.00013051715	0.00050377636	0.00013906787	0.0006602697	0.0001652469
25	NOT-NONE-NONE	NOT-NONE-NONE	0.99770474	0.0006277277	0.00016306866	0.0005127336	0.00016809827	0.0006690512	0.00015458846
26	NOT-NONE-NONE	NOT-NONE-NONE	0.99482876	0.0022894025	0.00018917937	0.0012662703	0.00023039545	0.0009776192	0.00021816316
27	NOT-NONE-NONE	NOT-NONE-NONE	0.99644387	0.0010762111	0.0002526247	0.00073182664	0.0002676848	0.0008209063	0.0004067924
28	NOT-NONE-NONE	NOT-NONE-NONE	0.9974674	0.0008428709	0.00015152358	0.00057170115	0.00016105485	0.0006362733	0.00016928634
29	NOT-NONE-NONE	NOT-NONE-NONE	0.99771285	0.0006075382	0.00017245655	0.0003987427	0.00020399316	0.000686221	0.00021837819
30	NOT-NONE-NONE	NOT-NONE-NONE	0.99768335	0.00063035893	0.00016359187	0.00040113874	0.00022857264	0.0006712011	0.00022180086
31	NOT-NONE-NONE	NOT-NONE-NONE	0.99720395	0.0011779378	0.00013251333	0.0005877068	0.00018739665	0.0004988071	0.00021153086
